date,open,high,low,close,volumefrom,volumeto,supply,market_cap,price_log_return,volumefrom_log_return,market_cap_log_return,volatility_5d,volatility_10d,volatility_30d,volatility_5d_log_return,volatility_10d_log_return,volatility_30d_log_return
2020-07-23,264.32,280.97,260.56,275.65,840629.82,227497042.4,111883360.874,30840648424.9181,0.04250125603997498,-0.0676004267465984,0.04262417340286784,0.03191801687399615,0.029176111000964122,0.025926459025297686,-0.003076414170307797,0.02607760490659906,0.04019479037023896
2020-07-24,275.65,287.68,268.61,279.6,612547.5,170698826.04,111896996.1865,31286400133.745403,0.014228065323962725,-0.3165249061703965,0.014349928678691275,0.03187890095204541,0.028958155743778097,0.02485228786106599,-0.0012262638442509957,-0.007498375419949364,-0.042314216083563796
2020-07-25,279.6,309.39,279.6,305.67,744498.83,218403404.71,111910430.999,34207661443.464333,0.0891460782946484,0.19508479016595043,0.08926613519074961,0.029270789760907866,0.035798838268896106,0.028941060435619843,-0.08535429653616408,0.21206355968154425,0.152311547941268
2020-07-26,305.67,319.07,300.43,311.47,731791.27,226259900.31,111924124.5615,34861007077.17041,0.018796936749077196,-0.01721595757329755,0.0189192910699532,0.03271815288773496,0.03223619323554641,0.02870137813961928,0.11133997579119871,-0.10482560744422031,-0.008316222674940645
2020-07-27,311.28,359.78,316.6,322.23,2306242.74,743147491.93,111937715.874,36069690186.07902,0.03396255087468441,1.1478796367913848,0.034083976772820795,0.029880737470334744,0.030167709519405107,0.027468656634837732,-0.09071601702591696,-0.06631770370211938,-0.043899544494364694
2020-07-28,322.23,320.45,311.49,317.5,1676214.68,532201296.09,111951376.0615,35544561899.52625,-0.014787757945319014,-0.31908159628516275,-0.014665731567000418,0.038337929706333054,0.033292497673877874,0.027894100520182964,0.24922569686085544,0.09855994538061791,0.01536961965851876
2020-07-29,317.5,326.47,317.03,318.14,1074624.83,341878677.37,111964816.8115,35620486820.41061,0.002013719137467977,-0.44456647923136366,0.0021337707500259685,0.03981691085271727,0.034123990509716595,0.02794501420494396,0.03785197995498482,0.024668594409810056,0.0018235854605117817
2020-07-30,318.14,339.86,318.07,335.3,1201599.1,402895123.47,111978292.4365,37546321453.95845,0.05253411600196842,0.11168164770838174,0.052654464648207555,0.026350388574785215,0.031519571394540015,0.028627973705269504,-0.4128086962948449,-0.07939200392644954,0.024145540339544826
2020-07-31,335.3,351.71,340.13,346.94,1351347.36,468835268.22,111991940.999,38854484010.19306,0.034126200861079925,0.11744888615343851,0.034248079222392105,0.027268776378576352,0.03146668313672388,0.028813345218577122,0.03425930369504777,-0.0016793591122238785,0.006454314082612546
2020-08-01,346.94,391.23,358.51,387.45,1864945.57,722568267.48,112005665.6865,43396595170.23442,0.11043495387669623,0.32212972850373395,0.11055749703883312,0.048857393270371384,0.03821009387981177,0.033116964939863415,0.5831633881662613,0.1941704105032636,0.13920703156726802
2020-08-02,387.41,414.95,344.45,371.93,1275109.75,483607413.35,112019505.624,41663414726.73432,-0.0408811436864035,-0.3801996143460672,-0.04075758670004647,0.056542954200553705,0.04557790668058017,0.03455333434976054,0.14609488723385308,0.17632337809285864,0.04245836648076798
2020-08-03,371.95,394.79,376.48,386.25,1562985.54,603703192.02,112032996.6865,43272744970.16062,0.03777916368839953,0.20356554661977905,0.03789959137724198,0.05406515447727979,0.04528234155723655,0.03476637992851319,-0.04481071700046693,-0.006505951097804532,0.006146772292954425
2020-08-04,386.1,402.84,381.18,389.79,672905.11,263396168.06,112046503.1865,43674606477.065834,0.009123304350799527,-0.8427487547775684,0.009243855316184657,0.054788748437811,0.040990147779787524,0.03454586862356227,0.013294968750432106,-0.09958540562021961,-0.00636285948082556
2020-08-05,389.67,410.38,397.57,400.98,1158334.39,464468861.15,112060119.1865,44933866591.40277,0.028303418188279007,0.5431340573990083,0.028424931777414418,0.05474407816804536,0.040958301631030446,0.033744582848688275,-0.0008156508624200762,-0.0007772239887189533,-0.023468070073056006
2020-08-06,400.98,403.28,392.92,395.04,924612.7,365262534.14,112073894.1865,44273671159.43496,-0.014924525154164437,-0.22536343443131224,-0.014801607620943662,0.03213377913375052,0.042685402993196335,0.033889816061953563,-0.5327614152233923,0.04130249572859823,0.004294661853416003
2020-08-07,395.07,398.38,365.09,379.57,621342.96,238575183.71,112087509.624,42545056027.98168,-0.0399479925426584,-0.3974917471096358,-0.03982651366819281,0.031809895302082294,0.045628194417655143,0.03529707651671417,-0.010130371905817606,0.06666881257126198,0.04068558418411477
2020-08-08,379.57,397.58,376.32,397.56,300976.24,116573197.91,112101270.8115,44566981223.81994,0.04630683304559383,-0.7248518752635145,0.046429597329252795,0.03420757448213508,0.04606717608940698,0.035152831936455464,0.0726696812288694,0.0095748568997928,-0.004094960092692885
2020-08-09,397.56,400.32,384.27,390.28,333210.44,130828493.0,112114931.749,43756215562.99972,-0.01848143586005555,0.10174291757872728,-0.018359580816923956,0.03572547285130539,0.04635886144331032,0.03554463814036438,0.043416863961956174,0.006311778153627191,0.011084136811545946
2020-08-10,390.32,399.28,390.95,395.71,956341.34,378431781.83,112128336.5615,44370304060.75116,0.01381718950276341,1.054340657198502,0.013936745488697524,0.03339303193888173,0.04587919759008525,0.03525199016966954,-0.06751670596098933,-0.010400656348580018,-0.008267332626517052
2020-08-11,395.84,398.33,366.89,378.94,550483.67,211575268.55,112141946.1865,42495069087.91231,-0.04330373853829654,-0.5523176077524687,-0.043182370474280675,0.0380840934120824,0.033836413574435946,0.0369206225331361,0.13144944557803356,-0.3044742555114821,0.0462482847914967
2020-08-12,378.94,389.5,366.09,387.19,433691.32,165583849.9,112155629.9365,43425538355.113434,0.021537647418416343,-0.2384642549742869,0.021659661666216162,0.03513143178271434,0.03159530314289369,0.03656034569391745,-0.0807004770684284,-0.06852907245156305,-0.009806069105918322
2020-08-13,387.19,431.71,377.01,424.97,812446.96,326856513.91,112169419.749,47668638310.73253,0.09310304957502354,0.6277175952664672,0.09322599449389622,0.05160109000154586,0.04146523957331292,0.03908188617826134,0.3844465741826288,0.27184700078309104,0.06669488848671003
2020-08-14,424.97,444.64,418.03,438.51,721487.48,310718163.89,112183306.124,49193501568.43524,0.03136403837165501,-0.11873560674704826,0.03148782893371485,0.04864818071498243,0.042032196504430366,0.038795714687746646,-0.05892838376807367,0.013580432437008192,-0.00734929621336122
2020-08-15,438.48,442.89,424.74,432.57,958093.71,414440093.31,112196482.6865,48532832515.6993,-0.013638453582645746,0.2836305662325508,-0.013521004835724434,0.05145518648582434,0.0422917094874291,0.03856308332112416,0.056096850974976284,0.006155165590891347,-0.006014366144507627
2020-08-16,432.63,436.95,412.94,433.85,430834.33,183747481.55,112210102.999,48682353186.11615,0.00295468925283353,-0.7992219605005361,0.003076078849980182,0.040768049879128555,0.04160683013160696,0.03843994038621864,-0.23281258009606798,-0.01632673399193675,-0.0031983949188827535
2020-08-17,433.85,447.0,420.72,431.26,508591.11,220294114.98,112223527.9365,48397518657.89499,-0.005987695756979144,0.16592074242213412,-0.005868061837053143,0.04346979230221685,0.03839609174251104,0.0387281858386116,0.06416758359625373,-0.08030866277091062,0.007470617911250997
2020-08-18,431.28,426.14,415.73,422.19,762840.88,322064343.35,112237450.8115,47385529358.107185,-0.02125570680593366,0.40540509083946685,-0.02113165072192725,0.020356099508419045,0.03777789174355986,0.03944814712443207,-0.7586856699105217,-0.016231619864493205,0.018419427308500193
2020-08-19,422.38,426.84,394.63,407.85,593539.86,242013764.61,112251050.1865,45781590818.564026,-0.03455598992999659,-0.2509450916152415,-0.034434831162788684,0.014367933153809609,0.039249179370467825,0.04024959617064212,-0.3483817380082192,0.03820647924033798,0.020112892292854175
2020-08-20,407.85,419.09,402.63,416.04,594336.14,245429680.33,112264761.5615,46706631400.04646,0.019881949738342893,0.0013406788575084168,0.02000409147001258,0.021107918503676947,0.039457106696995085,0.040036229974517536,0.3846493955011245,0.005283639227283425,-0.005315177253277065
2020-08-21,416.04,418.78,385.2,387.98,833269.52,335992540.64,112278319.749,43561742496.21702,-0.06982761758197244,0.33791209169419595,-0.0697068551212693,0.033375029636649206,0.04372625496904257,0.04172945118672325,0.4581597500946631,0.1027345464219307,0.041422349455220976
2020-08-22,387.98,397.18,379.8,395.46,704832.42,274291152.47,112292128.3115,44407045062.06579,0.019095852389723517,-0.16739707082711022,0.01921882994653632,0.038012227157581596,0.04361392101502248,0.0413724807201485,0.13009987056565864,-0.0025723331719054304,-0.00859120008424896
2020-08-23,395.46,397.58,383.56,390.72,400399.03,156583241.04,112305742.499,43880099709.20928,-0.012058453370343529,-0.5654984475682722,-0.011937221700002788,0.037997434590772504,0.029693621308177254,0.04160205692712331,-0.00038922859688081136,-0.3844441367547073,0.005533668503965787
2020-08-24,390.72,410.39,387.72,408.03,668668.61,269045578.82,112319169.999,45829590934.69196,0.0433495101904318,0.5128269612699958,0.043469065050724495,0.043761818614257764,0.03165426752215871,0.03942479219834018,0.1412430693986265,0.06394072235046042,-0.053754749382545985
2020-08-25,408.03,409.1,370.38,383.34,657420.71,256111120.78,112332639.9365,43061594193.257904,-0.06241837727046482,-0.01696442250661771,-0.06229845891752557,0.04955049426526483,0.036189612311137355,0.04150688792950195,0.12423051973035915,0.1338991505977729,0.05146452564349342
2020-08-26,383.34,393.33,377.76,386.02,338689.99,130709996.59,112346341.124,43367934600.68648,0.006966857751755104,-0.6632389584148325,0.007088820095115571,0.03977655962504905,0.03639649103541466,0.041191845419737624,-0.2197144511629948,0.005700244948032835,-0.007619077609316378
2020-08-27,385.98,387.86,377.32,382.99,841628.48,322334008.91,112359774.1865,43032669915.68764,-0.007880302414853366,0.9102534765058035,-0.007760741249395642,0.0381639695910442,0.03636850675885647,0.041090702891060885,-0.04138591855186668,-0.0007691686603765794,-0.00245842117663696
2020-08-28,382.99,398.08,388.28,395.54,713748.95,282317937.64,112374000.374,44448412107.93196,0.032243040714670546,-0.16480739184924734,0.03236964551670182,0.04151932895488681,0.03869495544442708,0.041353021469793555,0.08426721066175553,0.062006040056642064,0.006363600528496414
2020-08-29,395.54,404.11,392.52,398.95,623460.61,248727540.47,112387200.9365,44836873813.61668,0.008584175860411021,-0.1352457023628744,0.00870163886059265,0.03542139322296282,0.03761166877641828,0.04046267090394559,-0.15884311081498478,-0.02839489921742608,-0.021765646407026114
2020-08-30,398.95,430.11,407.15,429.18,990688.35,425180515.49,112400815.749,48240182103.15582,0.0730403155940576,0.4631144170448396,0.07316145027656769,0.0316508315373713,0.04425095569461575,0.04199692335621762,-0.1125515447913961,0.16256262679037561,0.03721651917197412
2020-08-31,429.18,436.58,420.61,434.14,1167183.52,506717370.21,112414645.249,48803694088.400856,0.011490651379268671,0.1639488733013558,0.011613681174070587,0.031153303099163854,0.0360747344323268,0.037213976469852375,-0.01584414303957502,-0.20428422574957278,-0.12091195990445608
2020-09-01,434.14,483.63,442.6,475.99,1764604.57,839941536.91,112428226.749,53514711650.25651,0.09202978287976295,0.4133330267575755,0.09215059169078565,0.037410559566354654,0.04427894330253635,0.03955036709094938,0.1830327278078401,0.2049165004764171,0.060890573591007295
2020-09-02,475.81,481.22,421.58,439.83,892744.77,399846874.92,112441802.249,49455277883.177666,-0.07900855698909623,-0.6813811764523052,-0.07888781613201555,0.06708102956051919,0.05351649837921671,0.0421997939891091,0.5839482791698208,0.18948074371628404,0.06484036339201772
2020-09-03,439.83,450.71,374.19,382.46,1147290.59,473102908.76,112455161.124,43009600923.48504,-0.13976421598345468,0.2508577047518115,-0.1396454160244391,0.09919226390689095,0.07024873229287235,0.04970434691759682,0.3911587413544156,0.27205227511569097,0.16367705315324285
2020-09-04,382.46,400.18,364.11,385.91,622038.92,239570368.52,112469235.749,43403002767.89659,0.008980109022077432,-0.6121557697773343,0.00910525885210055,0.08972149846931272,0.06750547921262959,0.04944094277421583,-0.10034961530812503,-0.03983349429343718,-0.005313510383240459
2020-09-05,385.91,394.66,310.93,335.24,1499688.45,522017043.23,112482975.6865,37708792769.14226,-0.1407574884262001,0.8800100023887906,-0.14063532970253692,0.10096116295512073,0.08082368143384178,0.05559352908488844,0.11802550656350236,0.18006124153339637,0.11728792909276466
2020-09-06,335.24,360.31,316.82,352.69,958760.77,327280613.14,112496757.6865,39676481468.45168,0.05074279090167166,-0.4473710795225045,0.05086530860413857,0.08698798923219166,0.08340992591572305,0.05611742705020236,-0.14896586337391649,0.031497308421014246,0.009379595777177474
2020-09-07,352.69,358.54,323.67,353.7,693531.32,238264362.56,112510617.874,39795005542.0338,0.0028596120790579057,-0.3238451850394409,0.0029828097074288715,0.09015383916937994,0.08233590678013536,0.05537146976434678,0.03574748088092256,-0.01296001414865505,-0.013381931996156367
2020-09-08,353.7,356.57,325.75,337.45,655015.89,222558039.13,112523857.0615,37971175565.403175,-0.04703174502201948,-0.05713690607274517,-0.04691408138386732,0.07340463462314245,0.08272994514116863,0.0558738558382041,-0.20553045957090715,0.0047743261847153,0.009032100656293592
2020-09-09,337.45,359.2,331.01,351.15,547236.41,190044274.6,112537219.999,39517444802.64885,0.03979613141561403,-0.17977859204555183,0.03991488084745926,0.07811765975077284,0.07931889314455745,0.056372214299027834,0.06222907282062949,-0.0421052808453897,0.008879807282002947
2020-09-10,351.15,377.54,350.44,368.09,674808.42,248139178.76,112551104.499,41428936055.0369,0.047113990880095095,0.20954792552773116,0.047237360228981146,0.041384544839992154,0.08165906689134123,0.05661397044076352,-0.6353086503634529,0.029076509823424263,0.004279399490080936
2020-09-11,368.09,375.31,356.15,373.99,441319.3,161816528.74,112564739.3115,42098086855.10789,0.01590158560402722,-0.42466017862494976,0.01602272156927863,0.037379015195218405,0.07356389876550232,0.05654602148429317,-0.10179804217587679,-0.10439845957907985,-0.0012009361874460794
2020-09-12,374.03,388.14,369.96,388.04,698082.56,270883063.04,112578114.5615,43684811574.44446,0.036879368003931226,0.4585687268298339,0.0369981836783853,0.038442304630834326,0.07308233277622392,0.054197165687881375,0.02804908036777991,-0.006567747636687226,-0.04242623264338498
2020-09-13,388.04,383.85,357.71,366.28,1034609.9,378959151.0,112592254.5615,41240291000.78622,-0.05771035885355156,0.3934423498691136,-0.05758476506362549,0.043019548889968666,0.06078043485498312,0.054685655572563434,0.11249610145003502,-0.18431870982062062,0.008972823379231299
2020-09-14,366.28,382.82,370.75,377.26,1111989.07,419514214.33,112605265.6865,42481462532.888985,0.029536536678047186,0.07212591918637493,0.029652089682362045,0.041853270441287886,0.06162212243989532,0.05504462948989611,-0.02748469710346126,0.013752994548677856,0.006542864583633793
2020-09-15,377.26,382.28,362.54,364.16,872072.14,317572911.45,112618840.4365,41011276933.35584,-0.03534127341966706,-0.24303349578063768,-0.0352207290405584,0.04195772268937596,0.040795695826003925,0.05530776950031222,0.002492568057378152,-0.4124443552008305,0.0047690944930531744
2020-09-16,364.16,370.9,363.23,365.09,779983.24,284764527.24,112632456.874,41120983680.128654,0.0025505670323421473,-0.11159971757159579,0.002671467002101912,0.04093431418012677,0.037970125104497286,0.05532893101273474,-0.02469381987173367,-0.0717769123214226,0.00038254055991263585
2020-09-17,365.09,394.57,364.04,389.54,1409168.77,548924125.68,112646128.3115,43880172822.46171,0.06482265727150013,0.5914828524381386,0.0649440308810291,0.049136044258164854,0.042631772024339605,0.056701417730481464,0.18262417561287458,0.1158001283927057,0.02450327797348871
2020-09-18,389.54,391.69,379.76,384.47,1017844.84,391327582.63,112659737.9365,43314289444.44616,-0.013100793307061548,-0.3253125157204906,-0.012979983092545567,0.038832017079254925,0.03879682234731959,0.05642015095288636,-0.23534777561754586,-0.09426145244535622,-0.004972833394917626
2020-09-19,384.47,389.7,382.61,385.27,646138.01,248935189.81,112673182.624,43409597069.54848,0.002078624699366759,-0.4544296502547447,0.002197956463962197,0.03723290604593838,0.037725773915711476,0.05627584973606868,-0.042052147404390124,-0.027994825902612954,-0.0025608947043072312
2020-09-20,385.27,380.84,369.05,371.02,717282.81,266122857.13,112686874.9365,41809084338.94022,-0.03768841768383203,0.10445707924076995,-0.037566902694307715,0.037865524457728346,0.03780565920362195,0.055247683172283915,0.016848111791558432,0.0021152866931856257,-0.01843908040150972
2020-09-21,371.06,376.42,332.74,340.19,675272.56,235743740.73,112700391.4365,38339546162.782936,-0.08675168445433065,-0.06035379601413794,-0.08663174422670614,0.05551173062170506,0.04624261258080049,0.057231901088240784,0.38255330777615754,0.2014429174168739,0.035285048270163065
2020-09-22,340.19,346.8,335.89,344.25,387847.54,132686320.89,112714460.8115,38801953134.35887,0.011863852552867812,-0.5545040777043112,0.011988683502363299,0.039394353182037045,0.04408272622983993,0.057297043969408795,-0.34297187519202327,-0.04783371296625935,0.0011375794679723019
2020-09-23,344.25,344.61,314.7,320.19,492135.39,163392957.36,112728435.0615,36094517622.34168,-0.07245356801478094,0.23814153730473883,-0.07232959648785582,0.043722519891143515,0.045987688349463075,0.057879589024956164,0.10424081290208491,0.04230570583739348,0.010115767547395169
2020-09-24,320.19,352.84,317.14,349.18,530250.06,178780604.82,112741514.499,39367082032.76082,0.08667297896264493,0.07459484503569756,0.0867889983039379,0.07055836916970341,0.054654399059398534,0.05943299454353265,0.4785770000753852,0.17265599043393903,0.026484734580745326
2020-09-25,349.18,358.04,338.01,352.02,455676.68,158007481.04,112755175.624,39692076923.16048,0.00810044360919513,-0.15156518365655028,0.008221608358968435,0.07060677958178124,0.05393807263672947,0.0594399828136887,0.0006858692021895837,-0.013193121063958708,0.00011757542074683219
2020-09-26,352.05,355.52,348.76,354.23,517452.21,183296884.19,112768353.9365,39945934014.9264,0.006258427507029091,0.12713365010670646,0.0063752961330274666,0.05630308084105857,0.05399616454604108,0.05945660475578822,-0.22637691244484512,0.0010764316575939562,0.0002796033519144167
2020-09-27,354.23,361.72,353.42,357.73,548129.55,196081931.5,112781260.874,40345240452.456024,0.009832092239401749,0.05759449106910587,0.00994654100514174,0.05627634620521169,0.04887677669856947,0.059143668460265225,-0.0004749471026964767,-0.09961064758287229,-0.005277172021140458
2020-09-28,357.67,368.15,352.09,354.01,338025.49,122046214.19,112794713.874,39930456658.53474,-0.010453350589893171,-0.4833903572775258,-0.01033407370297327,0.03810011671207966,0.04885636618956545,0.05911333880667307,-0.3900569629746698,-0.00041767835756814154,-0.0005129447287415832
2020-09-29,354.01,360.59,350.49,359.92,301692.93,107212650.86,112807979.874,40601848116.250084,0.016556623210555774,-0.11371159482496636,0.016674228189422782,0.0100162530836731,0.04940798973043379,0.05745165198270776,-1.336008263460019,0.011227455373856741,-0.02851283885449947
2020-09-30,359.82,361.43,355.4,359.82,519993.66,187102579.35,112821330.4365,40595371117.66143,-0.0002778781244435052,0.5444069071777261,-0.00015953744878216186,0.010286496247389471,0.048211688673122026,0.05736916834593446,0.02662290914569223,-0.024510651300939275,-0.0014367368344149496
2020-10-01,359.82,359.37,350.66,353.21,679105.54,239865351.68,112834466.624,39854261956.26304,-0.018541125508680353,0.2669599307490026,-0.018424698741134785,0.014337466873210773,0.03900158364039004,0.054306952682309374,0.332044180830321,-0.21199924377996918,-0.05485476141075627
2020-10-02,353.09,354.28,334.71,345.83,405076.24,138979278.48,112847651.999,39026103490.81417,-0.021115456063717456,-0.516701253638564,-0.020998606974428034,0.015363898455912463,0.039629100406066604,0.05277516738735813,0.06914432928663465,0.015961455653927783,-0.028611495328458275
2020-10-03,345.96,349.91,344.31,346.32,403367.62,139693448.38,112860970.374,39086011259.923676,0.0014158782976495341,-0.004226941729750342,0.0015338921765647652,0.015567385764425052,0.030319325830545866,0.04654917200902341,0.013157568416841755,-0.2677783817363546,-0.1255315490129604
2020-10-04,346.32,353.57,348.34,352.61,336496.16,118652727.18,112880935.9365,39802946820.56927,0.01799942717661022,-0.18126161714436836,0.01817631557875394,0.016058408920230374,0.013707221753888055,0.046660271368706076,0.031054562984685112,-0.7938624961193004,0.00238386601764268
2020-10-05,352.61,357.64,353.32,353.76,392691.17,138916761.21,112887664.124,39935140060.50624,0.0032560867988008645,0.1544367385436113,0.003315689307743292,0.016344132586969647,0.013511724480573806,0.038734840678648734,0.01763633711287983,-0.014365040691052069,-0.1861536114864199
2020-10-06,353.84,355.32,336.93,340.85,324629.12,112291749.41,112901088.4365,38482335993.581024,-0.037176219300341845,-0.19034011450381683,-0.03705730892625482,0.021856114956863498,0.017764445319270357,0.03822618836856664,0.29061177335973254,0.27364121717648804,-0.013218630853891081
2020-10-07,340.85,342.87,333.27,341.91,341462.64,115694720.97,112914291.499,38606525406.423096,0.003105046726959334,0.05055491184951794,0.003221983514159917,0.02062951641305369,0.017310311935678876,0.03822709974298838,-0.057757857262657204,-0.02589661617944902,2.3841340099123754e-05
2020-10-08,341.91,353.4,334.35,351.2,295984.38,102219748.95,112927511.999,39660142214.0488,0.026808317225207972,-0.14293159065769573,0.026925394753020013,0.024524584858499048,0.019732850487105665,0.03754072057618359,0.17295319217858038,0.13098239479031043,-0.01811845558621173
2020-10-09,351.2,368.51,347.19,365.41,336130.72,120746450.13,112940851.999,41269716728.95459,0.03966414907721453,0.1271934492614592,0.03978227097600009,0.029325567066684814,0.023062778643867767,0.03753606487264897,0.17878365363509838,0.1559352194830296,-0.00012402511675885927
2020-10-10,365.41,378.52,365.2,370.88,253908.73,94915521.94,112954374.124,41892518275.109116,0.014858549313210753,-0.28052526018772306,0.014978269638852196,0.02940119523900398,0.02342597377097826,0.03663035070700891,0.0025755962412283497,0.015625393146066143,-0.024425049691923124
2020-10-11,370.8,376.42,371.75,374.37,405554.05,151826472.42,112968029.874,42291841343.92938,0.009366053036485886,0.4682792851695335,0.009486941888365902,0.014579986084534936,0.022201298118969405,0.03655342050667012,-0.7013855557475748,-0.05369463599659465,-0.002102384924938382
2020-10-12,374.4,395.22,365.82,386.91,369132.22,140830030.43,112981561.9365,43713696128.85122,0.03294749465653686,-0.09409925726213733,0.03306727413839177,0.01253367293161904,0.021484819168817157,0.036423573492163235,-0.15123091519002255,-0.032804160429372516,-0.003558577694639896
2020-10-13,386.91,387.82,374.78,381.41,255939.5,97704716.98,112995283.249,43097530984.00109,-0.014317195829359034,-0.366213811217852,-0.01419575584283656,0.021274309206095875,0.02281761652187198,0.03488591853596408,0.5290813472149972,0.060186291517884384,-0.04313292099281212
2020-10-14,381.21,384.25,377.28,379.11,478125.8,181262215.14,113008923.124,42842812845.53964,-0.006048511576351559,0.6249327893573441,-0.005927806964384616,0.018470661648532886,0.023105432079572757,0.03449726844999302,-0.14131658773732156,0.012534852758344945,-0.011203121903158291
2020-10-15,379.11,383.69,377.36,377.7,591728.69,223497544.12,113022541.4365,42688613900.56605,-0.0037261707202879044,0.2131743581343171,-0.0036056714566748338,0.01845471106658866,0.02334368370437928,0.033852130611389496,-0.0008639361914850262,0.010258697513001626,-0.018878205433405452
2020-10-16,377.82,379.9,361.57,365.58,318744.72,117467322.34,113036064.6865,41323724528.09067,-0.032615096229953136,-0.6186577042867748,-0.03249545247696308,0.023936532059054074,0.022420742154178403,0.034408619573555115,0.2600861496932614,-0.04033992293255625,0.016305161884026254
2020-10-17,365.72,369.11,366.27,368.65,322825.81,119010667.66,113049621.4365,41675742942.56572,0.00836255094720165,0.0127223581993676,0.008482476717370468,0.01517968249364089,0.022380755687435736,0.032217678584613496,-0.4554479742967127,-0.0017850509151185964,-0.06579177573237457
2020-10-18,368.65,379.59,372.8,378.44,359498.81,136049864.63,113063013.874,42787566970.47656,0.026209855400583935,0.10759797717370774,0.026328313508838692,0.02155736451611607,0.0223242063691375,0.0325415654584668,0.3507596434053954,-0.0025298913524612948,0.010002883117263701
2020-10-19,378.44,384.42,373.04,379.41,257142.52,97474550.54,113076793.4365,42902466197.74247,0.0025598747237513698,-0.3350803832856605,0.002681742365551626,0.021453120091977432,0.019250736034276482,0.0325430127733112,-0.0048474054273343215,-0.1481222816062154,4.447489356030969e-05
2020-10-20,379.39,386.03,367.91,368.74,859418.6,316902577.83,113090339.8115,41700931902.092514,-0.028525625917750007,1.2066256303964649,-0.028405835081463084,0.02512775618998028,0.02125574482155368,0.03222348747287414,0.15810296583706357,0.09907790782796343,-0.009867072996391295
2020-10-21,368.83,401.78,368.19,391.46,731278.91,283451951.4,113094862.999,44272115069.58854,0.05979155043213303,-0.16146118130612502,0.05983154586458732,0.03246736695771763,0.028592255813302436,0.02965654347785082,0.2562624318208922,0.29650870202314905,-0.08301281952516154
2020-10-22,391.46,421.25,391.34,414.5,567385.97,232628091.79,113094862.999,46877820713.0855,0.05718963550097186,-0.25375513756238416,0.057189635500972065,0.03743177458679226,0.032089415080275546,0.031152042635028913,0.1422844403198101,0.1153903220782557,0.04919702549402658
2020-10-23,414.5,419.47,401.93,409.57,330934.12,136314943.28,113130976.4365,46335054019.097305,-0.011965145719891655,-0.5391204729102359,-0.011645876816773695,0.04049482460051859,0.03192491571977264,0.027646699889921068,0.07865424669831282,-0.005139465508388282,-0.11937344938317308
2020-10-24,409.59,418.85,410.45,412.55,455908.25,188086893.4,113144649.6865,46677825228.16557,0.007249581694894199,0.320372260794672,0.007370436514751765,0.04016416004028954,0.031590501056493,0.023341179669832065,-0.00819912162609872,-0.01053028604492605,-0.16928719943975942
2020-10-25,412.55,411.97,406.1,406.36,415309.34,168766807.67,113158097.9365,45982924677.47614,-0.015117944327008052,-0.09326794297911337,-0.01499909247781834,0.036682499394997056,0.03227644493854361,0.02363706650497286,-0.09067527107281578,0.02148122939567717,0.012596926105010628
2020-10-26,406.3,411.39,382.64,393.11,405412.22,160975600.73,113171568.5615,44488875317.211266,-0.03314999529945212,-0.024119263518070148,-0.03303095986565915,0.034606038763431025,0.0323503281407207,0.024626692673270747,-0.05827158803656391,0.0022864590275694517,0.04101482817276644
2020-10-27,393.11,410.25,390.4,403.74,264061.94,105902450.86,113185195.624,45697390881.23376,0.026681635504389584,-0.4287206797929955,0.026802038908860182,0.02289512827798411,0.032933102406265784,0.024966555314539587,-0.4131040485945684,0.017854139756672,0.013706219116678816
2020-10-28,403.74,409.35,381.06,388.77,192392.15,75394842.45,113198836.624,44008311714.31248,-0.03778319731284891,-0.316647959855739,-0.03766268527954819,0.027277341005900083,0.03536492137338283,0.02599096993366687,0.17513220879110536,0.07124210309079795,0.040212025638403176
2020-10-29,388.77,393.98,380.87,387.54,249693.18,97143305.34,113212436.6865,43874347713.48621,-0.0031688398429963447,0.2606971471539504,-0.003048703929996002,0.025955668077468977,0.03541368383322407,0.02588869038577247,-0.04966634898158474,0.001377887213623842,-0.003942958753994301
2020-10-30,387.54,392.05,374.08,382.76,379042.31,144640027.44,113225928.999,43338356583.65724,-0.012410908361374295,0.41741495059811323,-0.012291738515971774,0.025915810974939585,0.03421042756632201,0.02602741020468461,-0.0015367639828872035,-0.03456779721387678,0.005344012646164591
2020-10-31,382.83,392.57,385.67,386.77,547916.74,211918605.81,113239474.499,43797631551.978226,0.010422040197932086,0.36847550636275034,0.0105416655341372,0.024286302804154804,0.028267556899686894,0.025772816032064293,-0.0649407239884394,-0.1908157494696654,-0.009829927055500327
2020-11-01,386.77,397.71,385.6,396.75,850038.51,337253108.32,113253054.874,44933149521.2595,0.025476158297524344,0.43915831324217436,0.025596077263980936,0.02391804902823231,0.02209285793017841,0.025671521076500455,-0.01527915742241758,-0.2464603620138364,-0.00393804613552059
2020-11-02,396.49,404.39,378.67,383.61,347549.1,135741837.5,113265346.5615,43449719594.457016,-0.03367994791533178,-0.8943757043527522,-0.03357142086027431,0.022474200339610406,0.023913718939180102,0.02660337138588611,-0.062265363661557084,0.07919792273329285,0.0356557034337592
2020-11-03,383.66,398.14,388.18,388.18,341553.65,132583691.44,113280047.1865,43973048716.85557,0.011842738081394502,-0.017401182291020976,0.01197251891496096,0.023375890323615974,0.02424992820503954,0.026510520224719843,0.03933716343062459,0.01396134831621119,-0.0034963077619184226
