Date,Link,USDC
2019-10-16,0.029052323,0.03266176
2019-10-17,0.001467352,-0.014424173
2019-10-18,-0.002201836,0.023983644
2019-10-19,0.006591016,0.005692124
2019-10-20,0.017366572,-0.018925819
2019-10-21,0.078606957,0.00541912
2019-10-22,0.00924099,0.017968694
2019-10-23,0.055587609,0.052533963
2019-10-24,0.05383822,0.011308683
2019-10-25,-0.082844036,-0.123098342
2019-10-26,-0.023302025,0.009943135
2019-10-27,-0.049674642,-0.024584685
2019-10-28,0.008907219,0.012641004
2019-10-29,-0.04749496,-0.047534808
2019-10-30,0.01912917,0.041509044
2019-10-31,0.046615705,0.004203607
2019-11-01,-0.006720455,-0.004203607
2019-11-02,-0.004731337,0.000732333
2019-11-03,-0.006798123,0.007657284
2019-11-04,-0.01789449,-0.023893803
2019-11-05,-0.016807118,-0.01442648
2019-11-06,0.012631747,-0.012342319
2019-11-07,-0.000697593,0.024720572
2019-11-08,0.028887841,0.015719233
2019-11-09,0.027417297,-0.007366516
2019-11-10,-0.034220045,-0.0218639
2019-11-11,0.012885902,0.023156964
2019-11-12,0.014715985,-0.011885005
2019-11-13,0.064911957,-0.005056664
2019-11-14,0.024586364,0.017126256
2019-11-15,0.023403408,0.02659053
2019-11-16,-0.02827256,-0.013935616
2019-11-17,-0.036028742,-0.008235018
2019-11-18,-0.008894595,0.032896514
2019-11-19,-0.012845392,0.012545442
2019-11-20,0,0.007173506
2019-11-21,0.020474164,0.080847019
2019-11-22,-0.008267138,0.071059663
2019-11-23,0.02022825,-0.014786027
2019-11-24,-0.00564796,0.081830018
2019-11-25,-0.026141112,-0.042194318
2019-11-26,-0.015625318,-0.009983933
2019-11-27,-0.044272824,-0.03468035
2019-11-28,0.033718636,0.011543263
2019-11-29,0.006609409,-0.023685117
2019-11-30,-0.027380675,0.01914447
2019-12-01,-0.029545261,0.00529542
2019-12-02,-0.019007964,0.011850435
2019-12-03,0.023183335,0.011859018
2019-12-04,-0.031032109,0.013902324
2019-12-05,-0.029071815,-0.018481019
2019-12-06,0.039050515,-0.004451046
2019-12-07,-0.013566791,0.010502278
2019-12-08,-0.015212173,-0.022469512
2019-12-09,0.036550109,0.019817381
2019-12-10,0.091400044,0.013773111
2019-12-11,-0.017493157,0.016309808
2019-12-12,-0.051637351,-0.010795355
2019-12-13,-0.009681957,0.000578704
2019-12-14,-0.023199635,0.020613384
2019-12-15,0.037687642,-0.004401853
2019-12-16,0.016304709,0.070992673
2019-12-17,-0.027324104,0.084234903
2019-12-18,-0.023118368,-0.086358046
2019-12-19,0,0.037159611
2019-12-20,0.058496207,-0.001280738
2019-12-21,-0.022305758,0.008295625
2019-12-22,-0.004109595,-0.039271553
2019-12-23,0.000686106,0.033024322
2019-12-24,-0.01242252,0.000127885
2019-12-25,0.011049836,0.024006207
2019-12-26,0.001372684,-0.004003008
2019-12-27,0.020367303,-0.005656479
2019-12-28,-0.016943814,-0.01434672
2019-12-29,-0.034066555,-0.049410561
2019-12-30,-0.018558705,0.024027173
2019-12-31,-0.013053122,0.018582823
2020-01-01,0.012332401,-0.011655144
2020-01-02,-0.013793322,0.028254095
2020-01-03,-0.016212588,-0.055855715
2020-01-04,0.011816977,-0.001339944
2020-01-05,-0.023023668,-0.009565583
2020-01-06,0.010463474,-0.062275842
2020-01-07,0.092941713,0.008035629
2020-01-08,0.0527827,0.018408903
2020-01-09,0.013405882,0.019177909
2020-01-10,-0.024391453,-0.050098659
2020-01-11,0.038870774,0.01565112
2020-01-12,-0.044735894,-0.027003301
2020-01-13,-0.002617803,0.02085823
2020-01-14,-0.063577864,-0.145397056
2020-01-15,0.009729055,-0.001825272
2020-01-16,0.047933577,0.011887213
2020-01-17,0.045740662,-0.035583809
2020-01-18,0.001887387,-0.022009141
2020-01-19,-0.012014055,0.040877626
2020-01-20,0.026986263,0.00250021
2020-01-21,-0.023176734,-0.015264911
2020-01-22,-0.00190295,0.007242137
2020-01-23,-0.038179985,0.032524534
2020-01-24,0.015057568,0.000811886
2020-01-25,-0.008482922,0.013061542
2020-01-26,0.00522877,-0.044218764
2020-01-27,0,-0.012807725
2020-01-28,-0.01510702,-0.035036805
2020-01-29,0.056606751,0.012741249
2020-01-30,-0.013220211,-0.061513848
2020-01-31,-0.005082603,0.02710982
2020-02-01,-0.015404669,-0.021775493
2020-02-02,-0.031540065,-0.025454231
2020-02-03,-0.023641763,-0.007366168
2020-02-04,-0.008925566,0.006989733
2020-02-05,-0.042979493,-0.079509466
2020-02-06,-0.024782609,-0.043109226
2020-02-07,0.087564729,-0.047503484
2020-02-08,0.036512519,-0.000893057
2020-02-09,-0.002610968,-0.02419017
2020-02-10,-0.007215512,0.025975486
2020-02-11,0.104306636,-0.065415903
2020-02-12,-0.11223794,-0.110371861
2020-02-13,-0.041319796,-0.010420936
2020-02-14,0.070743298,-0.061766826
2020-02-15,0.048421908,0.076167075
2020-02-16,0.053776397,0.012628424
2020-02-17,-0.064267082,-0.021938239
2020-02-18,0.000620155,-0.057755945
2020-02-19,0.051355289,0.090356098
2020-02-20,-0.023839031,0.003872472
2020-02-21,-0.027516258,-0.029813924
2020-02-22,-0.025111175,0.013185845
2020-02-23,-0.016020849,-0.051610485
2020-02-24,-0.047628049,0.037893573
2020-02-25,-0.040793765,0.074449405
2020-02-26,0.11770462,0.096967404
2020-02-27,0.085912907,-0.015787428
2020-02-28,0.055974319,-0.000682206
2020-02-29,0.017804625,0.044056068
2020-03-01,-0.054958884,-0.001306905
2020-03-02,0.032242926,-0.062506295
2020-03-03,0.113641234,0.036002977
2020-03-04,0.008750664,-0.002464987
2020-03-05,-0.000484144,-0.019484078
2020-03-06,-0.078026984,-0.070857537
2020-03-07,-0.042240976,0.033803315
2020-03-08,0.103666017,0.175890666
2020-03-09,0.000984252,-0.018692133
2020-03-10,0.001965603,0.012900804
2020-03-11,-0.037004222,0.029016148
2020-03-12,-0.053359938,0.579647274
2020-03-13,-0.019533991,-0.214679959
2020-03-14,-0.045398662,0.098448514
2020-03-15,-0.030861256,-0.009098796
2020-03-16,-0.049707202,0.10663194
2020-03-17,0.004959713,-0.050434682
2020-03-18,0.020202707,-0.011745496
2020-03-19,-0.003034904,-0.146031555
2020-03-20,0.030532153,0.022175057
2020-03-21,0.011723464,0.008256805
2020-03-22,-0.052029671,0.079879462
2020-03-23,0.015230267,-0.109491316
2020-03-24,0.009028048,-0.017085012
2020-03-25,-0.005407042,0.0184502
2020-03-26,0.004208001,-0.017755611
2020-03-27,-0.023059274,0.055768753
2020-03-28,0.002452484,0.00026264
2020-03-29,-0.012323015,0.051687124
2020-03-30,0.003095019,-0.058538271
2020-03-31,0.052374292,-0.00769745
2020-04-01,-0.016558628,-0.022636375
2020-04-02,-0.032114241,-0.037771777
2020-04-03,0.003074088,0.000848776
2020-04-04,-0.013597243,-0.021294124
2020-04-05,-0.013153964,0.011632213
2020-04-06,-0.061097621,-0.183464414
2020-04-07,0.105494555,0.040506336
2020-04-08,0.098157313,-0.050158255
2020-04-09,0.066109184,0.018701755
2020-04-10,0.043071254,0.072443199
2020-04-11,0.01989874,-0.003325682
2020-04-12,0.036796604,-0.002859414
2020-04-13,-0.000926784,0.015156589
2020-04-14,-0.048929256,-0.011504342
2020-04-15,0.002431317,0.036876991
2020-04-16,-0.022097634,-0.121513634
2020-04-17,0.004952957,0.010467706
2020-04-18,-0.002968829,-0.095583348
2020-04-19,-0.007960241,0.041212602
2020-04-20,0.006968669,0.055394462
2020-04-21,0.00445435,-0.002732242
2020-04-22,-0.005943554,-0.067552635
2020-04-23,0.003966292,-0.014001703
2020-04-24,-0.003966292,-0.011006547
2020-04-25,-0.032822941,-0.035902271
2020-04-26,-0.032875384,-0.016270083
2020-04-27,-0.017661685,0.004338402
2020-04-28,0.00161856,-0.001181335
2020-04-29,-0.027324104,-0.090024724
2020-04-30,-0.00555557,0.044273672
2020-05-01,-0.011768138,-0.028023582
2020-05-02,0.006181531,-0.009589844
2020-05-03,-0.009004,0.019508676
2020-05-04,0.025671053,0.015006534
2020-05-05,-0.012195273,0.006392433
2020-05-06,0.004451872,0.032159714
2020-05-07,-0.01736252,-0.064113983
2020-05-08,0.016251408,0.002755115
2020-05-09,0.06039571,0.006118808
2020-05-10,0.048516024,0.111734772
2020-05-11,-0.040697376,0.011409457
2020-05-12,0.010844413,-0.021239404
2020-05-13,-0.031831542,-0.050254001
2020-05-14,-0.005849525,-0.017531935
2020-05-15,0.002663117,0.043947822
2020-05-16,-0.002663117,-0.030218553
2020-05-17,-0.025386186,-0.030953398
2020-05-18,-0.010448267,-0.037509665
2020-05-19,0.016447739,0.000643984
2020-05-20,0.05552576,0.021442282
2020-05-21,-0.008783317,0.056154386
2020-05-22,0.015959155,-0.042801381
2020-05-23,-0.02901758,0.003103986
2020-05-24,-0.00315956,0.032323172
2020-05-25,-0.002640614,-0.019798627
2020-05-26,0.011044025,0.014785079
2020-05-27,-0.032423781,-0.034775441
2020-05-28,-0.00704801,-0.056301652
2020-05-29,-0.019780865,-0.00176328
2020-05-30,-0.049484079,-0.099178229
2020-05-31,0.039444954,0.050123304
2020-06-01,-0.010707344,-0.068562671
2020-06-02,0.045412011,0.04203218
2020-06-03,-0.005973409,-0.027498115
2020-06-04,-0.009852296,0.005122587
2020-06-05,-0.000550206,0.014013276
2020-06-06,-0.010511853,-0.008674753
2020-06-07,-0.010623527,-0.010950347
2020-06-08,0.020034059,-0.007120963
2020-06-09,0.002751033,0.009564757
2020-06-10,-0.019418086,-0.015744483
2020-06-11,-0.038839833,0.073133391
2020-06-12,0.000582242,-0.030181259
2020-06-13,0.004066227,-0.001902045
2020-06-14,-0.015775963,0.027000114
2020-06-15,0.001765226,0.002775852
2020-06-16,0.010526413,-0.018417586
2020-06-17,0.035432278,0.007501207
2020-06-18,0.005599119,0.010916378
2020-06-19,-0.001676446,0.010341354
2020-06-20,0.021030105,-0.000914913
2020-06-21,0.004916699,0.004793982
2020-06-22,0.003807456,-0.066133963
2020-06-23,0.069210003,0.000972763
2020-06-24,0.016080749,0.03604639
2020-06-25,0.031405918,0.008870273
2020-06-26,-0.014598799,0.013388935
2020-06-27,-0.02180463,0.038241277
2020-06-28,0.016397883,-0.019162797
2020-06-29,-0.000986193,-0.011767504
2020-06-30,-0.000987167,0.009289746
2020-07-01,0.006399234,-0.023734569
2020-07-02,0.038975344,0.019666767
2020-07-03,-0.006628812,0.00654556
2020-07-04,-0.002378122,-0.017932611
2020-07-05,-0.007168489,0.003201466
2020-07-06,0.06318869,-0.056594512
2020-07-07,0.074590264,0.009617771
2020-07-08,0.094436037,-0.031849051
2020-07-09,-0.045506588,0.020538619
2020-07-10,0.013438937,0.003382463
2020-07-11,0.001961169,0.008406438
2020-07-12,0.17036425,-0.01421197
2020-07-13,-0.009629827,0.013254803
2020-07-14,0.119375953,-0.004318625
2020-07-15,0.071418119,0.00885703
2020-07-16,-0.013322429,0.020755462
2020-07-17,-0.007854178,0.003262646
2020-07-18,-0.048762003,-0.013350708
2020-07-19,-0.000591541,-0.014009489
2020-07-20,-0.096849826,0.012593727
2020-07-21,-0.031454339,-0.039494659
2020-07-22,-0.048588368,-0.073107018
2020-07-23,0.012980361,-0.041549003
2020-07-24,-0.075261545,-0.014708188
2020-07-25,-0.057224733,-0.089123042
2020-07-26,-0.041850511,-0.018196339
2020-07-27,-0.08799262,-0.034513478
2020-07-28,0.032979816,0.01439334
2020-07-29,-0.02126797,-0.001907184
2020-07-30,-0.008545139,-0.052583541
2020-07-31,0.017017876,-0.034109719
2020-08-01,-0.045421068,-0.111082771
2020-08-02,0.03470668,0.042511145
2020-08-03,0.068094802,-0.039027495
2020-08-04,0.059020178,-0.00853711
2020-08-05,-0.061959504,-0.028861462
2020-08-06,0.083852482,0.0155227
2020-08-07,0.03159159,0.039114376
2020-08-08,0.18394382,-0.044261883
2020-08-09,0.099326136,0.016926206
2020-08-10,-0.040022615,-0.013755375
2020-08-11,0.00760905,0.043746089
2020-08-12,0.217647426,-0.021827403
2020-08-13,-0.050750339,-0.092835505
2020-08-14,-0.046461272,-0.030625641
2020-08-15,0.137658301,0.012189964
2020-08-16,-0.022089023,-0.003033588
2020-08-17,-0.108358327,0.007351384
2020-08-18,-0.016298382,0.020469798
2020-08-19,0.038377695,0.035658836
2020-08-20,-0.03239666,-0.020992745
2020-08-21,-0.080972186,0.071042904
2020-08-22,0.119374871,-0.020748444
2020-08-23,-0.032972807,0.012188081
2020-08-24,-0.044018175,-0.043120453
2020-08-25,-0.006488263,0.062470902
2020-08-26,0.066113765,-0.006923105
2020-08-27,-0.038824752,0.00807231
2020-08-28,0.011023734,-0.032687735
2020-08-29,0.071026824,-0.008341657
2020-08-30,-0.067899378,-0.072789459
2020-08-31,-0.066987523,-0.011650617
2020-09-01,-0.063166804,-0.093185702
2020-09-02,-0.002076844,0.080079354
2020-09-03,-0.077792988,0.138192894
2020-09-04,0.031287115,-0.006532204
2020-09-05,-0.016311529,0.13939313
2020-09-06,0.138303354,-0.049847061
2020-09-07,-0.029344008,-0.002823864
2020-09-08,-0.014281877,0.046616415
2020-09-09,0.011441772,-0.040273899
2020-09-10,-0.032666584,-0.046737478
2020-09-11,-0.021384836,-0.016326893
2020-09-12,-0.015429137,-0.035412038
2020-09-13,0.006684923,0.056878444
2020-09-14,-0.025768297,-0.029730915
2020-09-15,-0.067484642,0.03557248
2020-09-16,-0.022525747,-0.00218659
2020-09-17,-0.04059534,-0.065195431
2020-09-18,-0.072692544,0.01353724
2020-09-19,0.000761325,-0.003078109
2020-09-20,-0.000761325,0.038553528
2020-09-21,-0.027409552,0.086949578
2020-09-22,-0.005494519,-0.012312057
2020-09-23,-0.065457217,0.073296513
2020-09-24,0.171761797,-0.087854829
2020-09-25,0.075295216,-0.007711219
2020-09-26,-0.043601809,-0.00635371
2020-09-27,0.035363173,-0.009249443
2020-09-28,-0.039141299,0.009603488
2020-09-29,-0.033949017,-0.014978882
2020-09-30,-0.023411838,-0.001078555
2020-10-01,-0.004748867,0.018885293
2020-10-02,-0.024463785,0.020266242
2020-10-03,0.005612737,-0.000345961
2020-10-04,-0.005612737,-0.018861893
2020-10-05,0.020427823,-0.002824861
2020-10-06,-0.055170771,0.037137705
2020-10-07,0.020381402,-0.003412973
2020-10-08,0.031843859,-0.025975486
2020-10-09,0.048579438,-0.040091267
2020-10-10,-0.00316623,-0.015458534
2020-10-11,0.021266271,-0.008941937
2020-10-12,0.019132801,-0.033101748
2020-10-13,-0.02293443,0.014974363
2020-10-14,-0.002426765,0.005700186
2020-10-15,-0.012222956,0.003404581
2020-10-16,0.017761219,0.0319611
2020-10-17,-0.004150819,-0.008079368
2020-10-18,0.002423404,-0.025771734
2020-10-19,-0.004852696,-0.002652019
2020-10-20,-0.07352013,0.028423753
2020-10-21,0.033465156,-0.059634146
2020-10-22,0.044561828,-0.057181437
2020-10-23,0.02695949,0.011537005
2020-10-24,0.037016784,-0.006988723
2020-10-25,-0.029302508,0.015148703
2020-10-26,-0.003346723,0.032383401
2020-10-27,-0.007402456,-0.025903022
2020-10-28,-0.004739345,0.037635656
2020-10-29,-0.011260996,0.003493114
2020-10-30,-0.005160858,0.011939291
2020-10-31,0.002411715,-0.010390703
2020-11-01,0.002749143,-0.023088484
2020-11-02,-0.035275178,0.031179455
2020-11-03,-0.048807939,-0.011190547
2020-11-04,-0.028394866,-0.036353272
2020-11-05,0.01297233,-0.035220676
2020-11-06,0.012057418,-0.090693923
2020-11-07,0.011913767,0.045938958
2020-11-08,0.034555175,-0.042294307
2020-11-09,0.006414847,0.022927505
2020-11-10,0.025255639,-0.014775286
2020-11-11,-0.046800458,-0.027900278
2020-11-12,-0.025736715,0.001853569
2020-11-13,0.006311512,-0.030077455
2020-11-14,0.007741974,0.033774317
2020-11-15,-0.005893203,0.028196502
2020-11-16,0.010655989,-0.026813695
2020-11-17,0.013793322,-0.046191057
2020-11-18,0.022104287,0.007209837
2020-11-19,0.017823292,0.015209419
2020-11-20,-0.039206858,-0.079492545
2020-11-21,0.006821064,-0.079149338
2020-11-22,-0.07694673,-0.015037877
2020-11-23,-0.030602623,-0.081821318
2020-11-24,0.030988948,0.006676808
2020-11-25,-0.035781289,0.059877038
2020-11-26,-0.030071343,0.09141761
2020-11-27,-0.004133946,0.003115267
2020-11-28,0.007839941,-0.037501094
2020-11-29,-0.046696181,-0.067917024
2020-11-30,-0.003451255,-0.067307328
2020-12-01,-0.015240879,0.050461155
2020-12-02,0.025559113,-0.021315194
2020-12-03,-0.029956657,-0.029762294
2020-12-04,-0.015097978,0.082221874
2020-12-05,-0.0121541,-0.050068664
2020-12-06,0.015727127,-0.008995563
2020-12-07,-0.015727127,0.018502468
2020-12-08,-0.009099244,0.063577089
2020-12-09,0.006378154,-0.033289393
2020-12-10,-0.032305532,0.027166357
2020-12-11,0.002810306,0.025903901
2020-12-12,0.004666364,-0.043364215
2020-12-13,0.019364367,-0.038811706
2020-12-14,0,0.007649346
2020-12-15,-0.015646891,-0.004700361
2020-12-16,-0.019672766,-0.080288125
2020-12-17,-0.010461341,-0.010263079
2020-12-18,-0.014444161,-0.014940193
2020-12-19,-0.007789718,-0.006566012
2020-12-20,0,0.031130919
2020-12-21,-0.011305109,0.048607699
2020-12-22,-0.005452306,-0.046056677
2020-12-23,-0.069454495,0.084832785
2020-12-24,0.008488115,-0.04548959
2020-12-25,-0.026225747,-0.022918315
2020-12-26,-0.067870168,-0.01578814
2020-12-27,0.030296687,-0.070539944
2020-12-28,-0.027398974,-0.065632015
2020-12-29,-0.073218055,-0.002921843
2020-12-30,-0.070951736,-0.027439616
2020-12-31,0.020510147,0.020097439
2021-01-01,0.061587216,0.008804165
2021-01-02,-0.029367934,-0.059438328
2021-01-03,-0.116199002,-0.232880727
2021-01-04,-0.071590871,-0.064251543
2021-01-05,0.010654591,-0.055453593
2021-01-06,0.077885838,-0.092127866
2021-01-07,-0.088540429,-0.013514542
2021-01-08,-0.043791203,0.006719224
2021-01-09,0.096689941,-0.04954535
2021-01-10,-0.065990954,0.018130449
2021-01-11,0.040263699,0.140542815
2021-01-12,-0.008224345,0.039913285
2021-01-13,0.058325567,-0.075698857
2021-01-14,0.032058495,-0.084361063
2021-01-15,0.196734789,0.050295628
2021-01-16,-0.079714123,-0.048204992
2021-01-17,0.14301949,-0.003569015
2021-01-18,-0.076918736,-0.020678365
2021-01-19,-0.152723943,-0.084120657
2021-01-20,0.054382331,-0.00659343
2021-01-21,0.038323602,0.213839098
2021-01-22,0.060588949,-0.104174188
2021-01-23,0.13837126,0.001234263
2021-01-24,-0.122515888,-0.120871555
2021-01-25,-0.002812941,0.054184434
2021-01-26,-0.046117682,-0.035567058
2021-01-27,-0.006510825,0.092337153
2021-01-28,0.029258963,-0.06684174
2021-01-29,-0.050261835,-0.036071707
2021-01-30,0.038660777,0.001931301
2021-01-31,0.003494471,0.047765856
2021-02-01,-0.029500664,-0.04487588
2021-02-02,-0.063660663,-0.095983761
2021-02-03,-0.040370065,-0.097475584
2021-02-04,0.019085805,0.043080573
2021-02-05,-0.001957586,-0.074931478
2021-02-06,-0.027144997,0.024486855
2021-02-07,0.029102583,0.039524328
2021-02-08,-0.053560324,-0.08172613
2021-02-09,0.071648672,-0.011100458
2021-02-10,-0.014184635,0.016169069
2021-02-11,0.013544225,-0.025246287
2021-02-12,0.063296559,-0.031604519
2021-02-13,0.124243049,0.015200366
2021-02-14,-0.021471571,0.007784958
2021-02-15,-0.00544071,0.013790852
2021-02-16,-0.021506205,-0.002315022
2021-02-17,-0.028839997,-0.03723303
2021-02-18,-0.040391794,-0.046978335
2021-02-19,0.058020912,-0.008961681
2021-02-20,0.002814525,0.02072312
2021-02-21,-0.007900718,-0.009823829
2021-02-22,0.003393668,0.084766635
2021-02-23,-0.07502052,0.119855698
2021-02-24,0.050440831,-0.030106357
2021-02-25,-0.034740026,0.094556138
2021-02-26,0.043383122,0.022232889
2021-02-27,0.03106717,-0.008571274
2021-02-28,-0.031641058,0.027201792
2021-03-01,0.011983025,-0.101377105
2021-03-02,0.081132911,0.054728619
2021-03-03,-0.003667806,-0.054257328
2021-03-04,-0.057251054,0.02082761
2021-03-05,0.012703844,0.005522333
2021-03-06,-0.066369688,-0.076098632
2021-03-07,-0.029160055,-0.046284228
2021-03-08,0.046602357,-0.058379564
2021-03-09,-0.02924185,-0.019993261
2021-03-10,-0.009540919,0.040492845
2021-03-11,-0.013269193,-0.016292902
2021-03-12,-0.024586364,0.032854584
2021-03-13,-0.037405312,-0.084157485
2021-03-14,0,0.038259637
2021-03-15,-0.009737175,0.030771659
2021-03-16,0.00844435,-0.007017573
2021-03-17,0.09613308,-0.009434032
2021-03-18,-0.026795292,0.02591005
2021-03-19,-0.006053287,-0.018826195
2021-03-20,-0.00304044,0.002891742
2021-03-21,-0.001828711,0.011662463
2021-03-22,-0.011043057,0.059049438
2021-03-23,-0.009919486,0.007872078
2021-03-24,-0.019503607,0.05343481
2021-03-25,0.023234954,-0.003009427
2021-03-26,0.00062054,-0.069287512
2021-03-27,-0.028951047,-0.007337291
2021-03-28,0.008900249,0.015801875
2021-03-29,-0.023696274,-0.074341414
2021-03-30,-0.020295296,-0.014080876
2021-03-31,0.012487839,-0.040783628
2021-04-01,-0.00130719,-0.025450621
2021-04-02,-0.005245914,-0.081552439
2021-04-03,-0.04230238,0.0600719
2021-04-04,0.015651902,-0.032280637
2021-04-05,0.036464099,-0.01464155
2021-04-06,0.067342204,-0.002320431
2021-04-07,-0.034678398,0.074650893
2021-04-08,-0.00695545,-0.059351422
2021-04-09,-0.030930301,0.006633523
2021-04-10,-0.022502604,-0.031695381
2021-04-11,0.052798186,-0.00813709
2021-04-12,-0.017291497,0.006002162
2021-04-13,-0.003235202,-0.07382853
2021-04-14,0.096311269,-0.054860091
2021-04-15,-0.002357102,-0.034874314
2021-04-16,0.02217127,0.037059577
2021-04-17,-0.005206838,0.043892706
2021-04-18,0.013825105,0.035571466
2021-04-19,-0.054067221,0.03434948
2021-04-20,0.010213366,-0.075507553
2021-04-21,-0.083485567,-0.010323883
2021-04-22,-0.048595251,-0.018327301
2021-04-23,0.012877169,0.014309808
2021-04-24,-0.051825068,0.065751378
2021-04-25,-0.033168145,-0.045591295
2021-04-26,0.016000341,-0.088510422
2021-04-27,-0.003614026,-0.050706299
2021-04-28,-0.045934001,-0.030604961
2021-04-29,0.002271868,-0.003029888
2021-04-30,0.038580452,-0.006365042
2021-05-01,0.018031502,-0.060069529
2021-05-02,-0.044581734,-0.001179941
2021-05-03,-0.087419124,-0.150713069
2021-05-04,0.136991956,0.056700748
2021-05-05,-0.000711491,-0.084538314
2021-05-06,-0.037712954,0.010530108
2021-05-07,0.043390755,0.002441152
2021-05-08,-0.126579574,-0.116999644
2021-05-09,0.066795009,-0.002744562
2021-05-10,-0.125513818,-0.005906692
2021-05-11,-0.003412973,-0.056461695
2021-05-12,-0.074502527,0.093294702
2021-05-13,0.066780481,0.022954912
2021-05-14,-0.017376632,-0.092709398
2021-05-15,-0.002632735,0.11369305
2021-05-16,-0.002639685,0.017693186
2021-05-17,-0.000881446,0.086354994
2021-05-18,0.105360516,-0.02931589
2021-05-19,-0.152300541,0.325009123
2021-05-20,0.021938723,-0.128310903
2021-05-21,-0.050056789,0.131968105
2021-05-22,-0.035804502,0.058833547
2021-05-23,-0.068500382,0.088024326
2021-05-24,0.050205976,-0.230842793
2021-05-25,0.022227547,-0.021943615
2021-05-26,0.143297095,-0.065404697
2021-05-27,-0.019751608,0.053976001
2021-05-28,0.002598529,0.124631755
2021-05-29,-0.037906698,0.059102779
2021-05-30,0.009834679,-0.047333699
2021-05-31,0.052004785,-0.126054976
2021-06-01,-0.015319449,0.028042965
2021-06-02,-0.028710106,-0.027501399
2021-06-03,-0.004422829,-0.053090138
2021-06-04,-0.049056157,0.059028077
2021-06-05,-0.039891329,0.022879423
2021-06-06,-0.016610055,-0.030442938
2021-06-07,-0.069133627,0.044286701
2021-06-08,0.013943718,0.032915333
2021-06-09,0.019588255,-0.03889948
2021-06-10,-0.046602666,0.054589006
2021-06-11,-0.025018904,0.048943117
2021-06-12,0.001862708,-0.006846916
2021-06-13,0.017578578,-0.058036763
2021-06-14,0.039543346,-0.027747739
2021-06-15,-0.002691792,0.014606281
2021-06-16,0.008156568,0.0718887
2021-06-17,0.012974591,-0.001658572
2021-06-18,-0.034910082,0.060499072
2021-06-19,-0.015678287,0.029255358
2021-06-20,0.031218048,-0.03417817
2021-06-21,-0.047688629,0.173006586
2021-06-22,-0.027845303,0.004893667
2021-06-23,0.040893421,-0.047289226
2021-06-24,0.025387443,-0.010288971
2021-06-25,-0.025173196,0.093174394
2021-06-26,-0.007418192,-0.009283766
2021-06-27,0.000539403,-0.079920794
2021-06-28,-0.026446739,-0.050584562
2021-06-29,-0.001218904,-0.037147432
2021-06-30,-0.051065731,-0.0507926
2021-07-01,0.008482012,0.075569605
2021-07-02,-0.018921377,-0.021107275
2021-07-03,-0.018925757,-0.0332999
2021-07-04,-0.00445596,-0.042085137
2021-07-05,0.009131386,0.056241533
2021-07-06,0.032477263,-0.056241533
2021-07-07,-0.010240983,0.003247509
2021-07-08,0.015783083,0.09049842
2021-07-09,0,-0.01470458
2021-07-10,-0.00670058,0.017239972
2021-07-11,-0.004647388,-0.014024879
2021-07-12,0.003603608,0.051507267
2021-07-13,0.009010111,0.046852555
2021-07-14,-0.023385395,-0.027727664
2021-07-15,-0.035221657,0.038913894
2021-07-16,-0.010049104,0.021628618
2021-07-17,-0.003331075,-0.011704872
2021-07-18,0.010816231,0.003601558
2021-07-19,-0.024503144,0.040239043
2021-07-20,-0.035319538,0.017833491
2021-07-21,-0.004813644,-0.11031235
2021-07-22,0.035486975,-0.015469922
2021-07-23,-0.023173943,-0.048537109
2021-07-24,-0.017149959,-0.027800519
2021-07-25,0.002225277,-0.002844952
2021-07-26,0.057296422,-0.017464797
2021-07-27,0.04667715,-0.030799536
2021-07-28,-0.023729725,0.000689734
2021-07-29,-0.019373131,-0.035797482
2021-07-30,0.106897228,-0.033178973
2021-07-31,-0.009330291,-0.028980294
2021-08-01,-0.036132083,-0.008655859
2021-08-02,0.040141444,-0.020406236
2021-08-03,0.058916713,0.040153713
2021-08-04,-0.072344239,-0.083894019
2021-08-05,-0.041986729,-0.036933255
2021-08-06,-0.031021337,-0.022312138
2021-08-07,-0.05594732,-0.089196422
2021-08-08,-0.019149246,0.047856021
2021-08-09,0.002478963,-0.048805238
2021-08-10,0.018206972,0.007254408
2021-08-11,0.049186149,-0.006621497
2021-08-12,-0.003172282,0.037869205
2021-08-13,0.018524653,-0.087482232
2021-08-14,-0.002281872,0.017792891
2021-08-15,0.012901863,-0.013811466
2021-08-16,0.054285845,0.050365712
2021-08-17,-0.024583006,0.04434224
2021-08-18,-0.029109543,0
2021-08-19,0.008387032,-0.055423562
2021-08-20,0.027383078,-0.031368781
2021-08-21,-0.011048564,0.018229671
2021-08-22,0.000347122,-0.004850454
2021-08-23,-0.005219521,-0.024611579
2021-08-24,-0.057069488,0.046097093
2021-08-25,0.013452569,-0.01728043
2021-08-26,-0.043828006,0.042034945
2021-08-27,0.009473955,-0.05633948
2021-08-28,-0.002895816,0.008802013
2021-08-29,0.008412379,0.006147892
2021-08-30,-0.031369643,-0.000968211
2021-08-31,0.004505382,-0.061937236
2021-09-01,-0.003731588,-0.108763375
2021-09-02,0.019658535,0.011045627
2021-09-03,-0.012721199,-0.039008614
2021-09-04,-0.015352169,0.013302231
2021-09-05,0.096349681,-0.016853231
2021-09-06,0.044564687,0.005911347
2021-09-07,-0.075864082,0.136082164
2021-09-08,-0.056248779,-0.019740901
2021-09-09,0.050874392,0.02145411
2021-09-10,0.007199982,0.064624105
2021-09-11,0.00460998,-0.018135212
