date,open,high,low,close,volumefrom,volumeto,supply,market_cap,price_log_return,volumefrom_log_return,market_cap_log_return,volatility_5d,volatility_10d,volatility_30d,volatility_5d_log_return,volatility_10d_log_return,volatility_30d_log_return
2020-06-24,9624.3,9664.38,9206.05,9292.94,49186.2,461570781.81,18413758.544971,171117953332.90283,-0.03503617817461886,0.47053871917483997,-0.03498899766597496,0.02797318301815448,0.019801755108413838,0.029462606821441303,0.26498195921000384,0.17166886503357712,0.021510508425288222
2020-06-25,9292.94,9335.65,9000.53,9241.32,47297.43,435446758.27,18414639.794971,170175579030.0614,-0.005570239488405459,-0.039157136365637835,-0.005522382397687969,0.027799756348650798,0.019483974245378004,0.029455186357495527,-0.006219045667453012,-0.016178281502122,-0.00025189212238392746
2020-06-26,9241.32,9289.32,9041.42,9158.07,40519.91,371373315.29,18415664.794971,168651947288.88007,-0.009049274797344818,-0.15466250173103918,-0.008993614111848082,0.02789267043889532,0.019086467185809097,0.028595324927240116,0.0033366898089702843,-0.02061273448156749,-0.02962676142642403
2020-06-27,9158.07,9190.27,8867.34,9007.14,28152.32,254990739.33,18416527.294971,165880239659.6251,-0.016617861648994953,-0.36416369143237737,-0.01657102761869595,0.012168302346590738,0.019493940365123665,0.02771041253921737,-0.8295295437001543,0.02112410714285177,-0.031434993879612724
2020-06-28,9007.14,9189.74,8946.05,9120.39,19775.94,179558602.81,18417464.794971,167974461741.40555,0.012494970182816726,-0.3531637195301733,0.012545874249794395,0.01727933094209247,0.020186434508932916,0.027698238207087007,0.3506766416674383,0.03490715307643562,-0.0004394379636499113
2020-06-29,9120.39,9234.33,9026.42,9187.07,31119.19,283764928.26,18418371.044971,169210864076.12173,0.007284494392768224,0.4533586234037192,0.007333699194533649,0.011958278094965398,0.020311535208374545,0.0271719089280179,-0.3680872778327523,0.006178141681334324,-0.019185128899782883
2020-06-30,9187.07,9200.99,9068.77,9136.47,23376.63,213905502.74,18419289.794971,168287288633.0587,-0.00552296429854563,-0.28608786532994895,-0.005473083281171508,0.011955055935211893,0.02017467776075472,0.026796680001886387,-0.00026948645211401223,-0.006760719705059494,-0.013905680322181268
2020-07-01,9136.47,9299.67,9097.33,9238.89,29846.4,274835041.39,18420302.294971,170183146669.98462,0.011147652143252517,0.24432742418654185,0.011202620178608817,0.012496749237895413,0.020524773453243425,0.022482128458464253,0.0443142698056211,0.017204375853780214,-0.1755572964569292
2020-07-02,9238.89,9267.84,8954.67,9092.8,37657.49,343433369.43,18421327.294971,167501444827.7123,-0.015938857006572188,0.23246764249303956,-0.01588321343099352,0.01224836948944568,0.014439245169322464,0.018860903762061967,-0.02007572428880581,-0.35168275917102854,-0.17562950728673937
2020-07-03,9092.8,9127.05,9047.38,9066.46,21807.46,198428092.21,18422346.044971,167025463522.88776,-0.002901001304314944,-0.5462797589512349,-0.0028457000866074942,0.010761801998438044,0.014477986618894238,0.01860615070101174,-0.12938981254379642,0.0026794731276104113,-0.013598986666962954
2020-07-04,9066.46,9195.91,9052.4,9142.2,16185.04,147598290.89,18423327.294971,168429742796.0839,0.008319166464822038,-0.29816475429289996,0.008372429163602504,0.010973269952784966,0.010842089469747471,0.01848825182650959,0.019459298568367374,-0.2891935986850489,-0.006356714947356195
2020-07-05,9142.2,9152.87,8935.9,9081.44,17548.22,159006413.09,18424346.044971,167319593146.64145,-0.006668286373768549,0.08086516146732581,-0.006612991159285927,0.01110301951306376,0.010891814296235954,0.018277728784642816,0.011754788275331444,0.004575792161856513,-0.011452181568224083
2020-07-06,9081.44,9372.09,9067.64,9347.05,36844.23,340664721.17,18425308.544971,172222280235.27118,0.02882801514861937,0.741746505375965,0.02888025444426149,0.017176281366747818,0.014164067794881401,0.019087471577975322,0.4363123423026416,0.26269679555005676,0.04334886911487553
